61,Miramar,window_wan,17,375194.38,435555.81,152.601
62,Miramar,Huoshisan_lyx,17,371428.0,441909.81,100.649
63,Miramar,ZJ-9888,17,376308.25,437267.88,123.634
64,Erangel (Remastered),cainiaokuaidi001,15,467632.88,644372.38,138.367
65,Erangel (Remastered),00000000xyz,14,467840.09,644644.62,124.575
66,Erangel (Remastered),huya-GG,15,468076.19,644830.62,136.015
67,Erangel (Remastered),QWE525859,15,437819.19,638122.44,122.271
68,Erangel (Remastered),ZZH-6668,15,414662.47,320479.09,103.45
69,Erangel (Remastered),jiangzhaohuan777,15,431955.12,634305.31,165.277
70,Erangel (Remastered),yuanyuanaixuexi,15,437684.19,639654.38,74.378
71,Erangel (Remastered),Jiang-HaoO,15,431915.53,634551.38,165.275
72,Erangel (Remastered),123lingling,15,447713.0,628932.0,87.387
73,Erangel (Remastered),wohendade,15,446451.19,629430.75,95.248
74,Erangel (Remastered),D-0772,15,0.0,0.0,141.204
75,Erangel (Remastered),Hero1993211,15,444024.09,338575.81,100.117
76,Erangel (Remastered),daguogai777,15,442663.53,338391.69,84.894
77,Erangel (Remastered),BerEGMgg,14,440526.91,337751.75,158.559
78,Erangel (Remastered),JCRNZZ,13,429594.75,626589.44,93.109
79,Erangel (Remastered),Y_yaoch,13,432375.09,634364.12,76.4
80,Erangel (Remastered),whxiao,15,359073.19,396669.38,174.779
81,Erangel (Remastered),SekiroA,18,336436.28,164301.53,133.956
82,Erangel (Remastered),CNM-Lulu,19,436103.56,338030.81,124.618
83,Erangel (Remastered),Croire-BoB,18,362068.72,393337.44,158.662
84,Erangel (Remastered),Hickey_Angel,18,363637.0,391168.59,157.608
85,Erangel (Remastered),Gabriellbb,17,614036.06,592264.19,177.552
86,Erangel (Remastered),hunterluojiao,17,602546.88,598024.69,172.887
87,Erangel (Remastered),wxtnbb,17,603169.44,600314.69,121.704
88,Erangel (Remastered),00000000xyz,17,0.0,0.0,138.507
89,Erangel (Remastered),window_wan,17,362659.59,409346.62,102.183
90,Erangel (Remastered),Jcy_cxr,17,362408.47,409170.28,108.248
91,Erangel (Remastered),4AM--nevergiveup,15,363198.91,409213.97,113.341
92,Erangel (Remastered),duoduojiayou,15,623223.44,373401.28,134.566
93,Erangel (Remastered),0317_--,18,601360.94,486648.19,171.321
94,Erangel (Remastered),189774,17,426717.75,638590.25,104.305
95,Erangel (Remastered),iPromiscuous-_-,18,604171.69,481735.25,102.991
96,Erangel (Remastered),Uncle-AaBin,18,600224.75,482667.62,159.233
97,Erangel (Remastered),tsuki_x,18,600064.5,467553.59,80.851
98,Miramar,XIA-YE___,15,326235.06,349473.12,145.144
99,Miramar,286056897,15,316663.97,345578.09,97.103
100,Miramar,PeRo_lovecxl,15,326809.44,349095.28,94.997
101,Miramar,000Miles,15,373487.25,298736.19,82.33
102,Miramar,Alan-1122,15,0.0,0.0,155.546
103,Miramar,4am-baogea,15,0.0,0.0,144.716
104,Erangel (Remastered),Satan-Eat,16,155683.02,275848.16,72.014
105,Erangel (Remastered),Sabern-8,16,394362.62,302031.56,101.124
106,Miramar,Aish1711,16,631444.5,478221.62,146.929
107,Miramar,Wellnobody6,16,374766.97,299525.22,107.969
108,Miramar,8606_-,7,365557.91,440155.88,118.024
109,Miramar,WanyQIng,15,365838.53,440324.81,105.698
110,Miramar,Conceal_Dd,15,366150.91,440111.97,115.585
111,Miramar,1007_--,17,368545.12,422860.25,79.829
112,Miramar,4Der-Byuan,52,362420.69,418723.16,164.004
113,Miramar,AZ997,55,370315.59,424153.03,102.184
114,Miramar,sjc-3,50,369960.0,421361.91,179.837
115,Miramar,CHN-Long-Wang,57,319029.06,342178.47,94.733
116,Miramar,Hjiuwo,58,344774.31,388019.91,93.86
117,Miramar,HaDen-_-,59,436894.75,278172.03,91.69
118,Miramar,Aiwenqiang9,53,434282.62,278524.03,125.27
119,Miramar,sandingliulou,51,250642.12,529233.62,177.904
120,Miramar,BS_JINWOO,56,368260.38,428668.19,100.848
121,Miramar,AKA-Mr-M4,60,315612.53,360067.88,86.604
122,Miramar,YD19961023,54,367751.75,428967.47,104.258
123,Erangel (Remastered),maaugusta,62,441381.69,338375.59,75.351
124,Erangel (Remastered),HHKK9720,56,441336.12,332798.5,126.578
125,Erangel (Remastered),dy7370827,53,423858.53,326186.69,152.281
126,Erangel (Remastered),SkeletonYUAN,61,714569.25,325966.25,92.943
127,Erangel (Remastered),wsh421,54,366205.28,406366.72,138.208
128,Erangel (Remastered),nijiushigezhu7,52,423803.56,326205.47,158.698
129,Erangel (Remastered),LSX-9,60,372754.09,411377.69,93.945
130,Erangel (Remastered),ShanKeJin,58,395290.72,276849.97,99.489
131,Erangel (Remastered),cx4483,57,441884.44,338160.28,120.92
132,Erangel (Remastered),smyber,59,416320.31,327639.59,98.152
133,Erangel (Remastered),whgang,55,201900.05,281604.94,131.464
134,Erangel (Remastered),Mel_roony,19,508436.94,239841.91,165.851
135,Erangel (Remastered),Grekzd,25,459457.25,186933.19,177.864
136,Erangel (Remastered),DngryTaipaq,3,503936.19,151418.8,171.729
137,Erangel (Remastered),JonasAv_elar,28,503322.16,234116.09,137.309
138,Erangel (Remastered),kgm_0679,28,563947.75,250543.67,124.684
139,Erangel (Remastered),J-k_CHE_N,28,509510.09,237807.33,137.575
140,Erangel (Remastered),jhfgu_56rjh,28,566029.25,251035.42,126.302
141,Erangel (Remastered),Skumz13_37,27,509451.59,237944.17,152.321
142,Erangel (Remastered),focoxinq,21,539603.44,450910.91,163.476
143,Erangel (Remastered),pur_amu1,16,520420.38,247585.03,163.376
144,Erangel (Remastered),Doyu-Shallow,14,442479.81,339630.44,109.719
145,Erangel (Remastered),chowhoundgsy,14,443672.09,335281.16,125.094
146,Erangel (Remastered),TY-Safina,17,0.0,0.0,108.71
147,Erangel (Remastered),000Miles,17,443102.62,337591.69,144.046
148,Erangel (Remastered),aoaoshjhg,17,698462.94,346201.62,139.736
149,Erangel (Remastered),BangLin-g,15,705619.69,336156.88,152.509
150,Erangel (Remastered),Az_EnticE,15,698688.94,346468.59,152.776
151,Erangel (Remastered),LZbushi_G,16,362944.31,402861.09,114.244
152,Miramar,Dandong_cc-_,15,319414.75,356512.91,142
153,Miramar,A_QiNnnG,15,322173.47,358851.59,101
154,Erangel (Remastered),WRX1227,16,173382.92,286960.25,171
155,Erangel (Remastered),ZDH-6688,16,156264.41,279753.62,126
156,Erangel (Remastered),Emmmmmmmnmmmmmmm,16,156906.84,280092.5,98
157,Erangel (Remastered),wanghaoccw,14,165561.16,282801.19,171
158,Erangel (Remastered),Snow-y9,16,372498.03,403096.81,91
159,Erangel (Remastered),thingturn_24,14,439535.62,335691.69,116
160,Erangel (Remastered),Cadillac--Ct5,9,458170.28,628106.69,111
161,Erangel (Remastered),BX-122674966,16,370571.28,414136.25,172
162,Miramar,hetu151,14,326095.06,356741.69,136
163,Miramar,Toonightt,16,0.0,0.0,85
164,Miramar,gaofushuai-985,16,252023.08,526261.06,179
165,Miramar,HuYa_xiaoxianYA,16,254210.95,526747.06,175
166,Miramar,liuwei888niu,16,326422.03,356614.81,138
167,Miramar,Raywoo,16,368087.62,429228.59,177
168,Miramar,akam17802959017,16,677893.19,294404.5,154
169,Miramar,zbtpt98349,17,437073.47,276699.28,107
170,Miramar,ysm19971006,17,437734.41,276543.56,107
171,Miramar,Shalltear_____,17,439109.09,277745.0,95
172,Miramar,zekill1990,17,436993.91,276634.75,107
173,Miramar,Cyyy110,17,359830.53,313500.0,81
174,Miramar,yimao20,17,438536.53,277956.91,79
175,Miramar,ErZiDiePao,17,438149.09,277474.66,100
176,Miramar,0062_,17,438443.0,276861.0,97
177,Miramar,QWENWE,16,440169.16,281001.03,90
178,Miramar,Shihui1998,16,438118.53,277425.5,110
179,Miramar,Booe-,10,371270.75,424271.38,130
180,Miramar,A-bra_Ham,17,367216.56,421709.31,84
181,Miramar,TL_yanci,17,370962.38,421389.62,86
182,Miramar,EV4-LaoYu,16,324957.25,345213.75,150
183,Miramar,ixQ7,17,0.0,0.0,108
184,Miramar,Mlni_Akk,16,371418.09,422507.91,169
185,Miramar,MIni_Mua,16,367474.69,421253.91,105
186,Miramar,BA_XiaoGe,16,370073.81,421286.69,106
187,Miramar,happybear268,16,477753.91,516563.72,89
188,Miramar,tan199812,16,477554.62,518398.72,129
189,Miramar,aybz-xy,16,494022.69,523582.03,158
190,Miramar,2tap-P18c,16,372109.41,429817.16,168
191,Miramar,Cxks77noht,16,372769.38,429306.91,178
192,Miramar,Rosecottage,17,367339.38,422233.19,100
193,Erangel (Remastered),WSXX-S,15,366102.0,411154.12,147
194,Erangel (Remastered),Yn_Victory,15,365777.03,410554.84,173
195,Erangel (Remastered),laopaobugeili,15,582494.19,483845.38,98
196,Erangel (Remastered),aixibayo2020,15,156851.36,280416.47,79
197,Erangel (Remastered),PePo_LSP,15,156402.75,279800.72,125
198,Erangel (Remastered),LW-981,15,148352.11,276689.66,120
199,Erangel (Remastered),Heibai-0_0,15,165031.41,290284.0,112
200,Erangel (Remastered),4AM_Kook,15,163010.86,290535.56,106
201,Erangel (Remastered),ysm19971006,12,156103.02,279675.28,119
202,Erangel (Remastered),watch-it-gino,16,214030.81,279864.78,146
203,Erangel (Remastered),MjJJJJ__,16,207437.48,290653.09,128
204,Erangel (Remastered),Shylittlesow,16,200128.55,292024.97,117
205,Erangel (Remastered),askljg,16,199740.86,291597.72,113
206,Erangel (Remastered),Li-119119,16,442873.12,338489.38,86
207,Erangel (Remastered),warrior33-,16,442467.19,337858.72,155
208,Erangel (Remastered),hi-666666666666,16,442144.09,337919.53,145
209,Erangel (Remastered),Unruly-M4a1,16,441963.31,338360.97,91
210,Erangel (Remastered),bossqwq,16,442736.31,338555.75,117
211,Erangel (Remastered),XuliyaK,16,442289.0,337577.38,94
212,Erangel (Remastered),gdsfhg,15,443309.88,336094.12,118
213,Miramar,jungegea6,15,205888.77,287559.88,120.0
214,Miramar,KoUGOO,15,205865.27,287692.03,126.0
215,Miramar,Wade-Luohe,16,372585.69,428462.09,132.0
216,Miramar,TgMaosnLL,16,360971.53,427830.97,144.0
217,Miramar,Pakexnls,16,375055.03,437546.75,83.0
218,Miramar,viyu233,8,374922.31,434111.62,103.0
219,Miramar,ksg-qzl,13,371376.84,428315.72,91.0
220,Miramar,dzlswer,16,372412.47,428121.47,108.0
221,Miramar,Chen_Ting07,16,367208.84,423148.62,96.0
222,Miramar,PENGFEI163,16,366737.16,422131.44,109.0
223,Miramar,PaPajijigo,16,327004.84,347579.81,122.0
224,Miramar,4AM---qingchen,16,325324.78,347222.72,119.0
225,Miramar,Goomiyy,16,325086.28,347387.44,117.0
226,Miramar,Interesting666_,16,323789.78,347911.62,153.0
227,Miramar,Suzhoudi1,16,323697.97,347693.0,153.0
228,Miramar,Yduheck,16,323898.03,348051.38,153.0
229,Miramar,1V4_Alexander,16,326942.38,347454.19,99.0
230,Miramar,Er_ism,16,367131.81,421466.38,117.0
231,Miramar,krystallovers,16,366805.44,423443.09,116.0
232,Miramar,9702i,16,463416.84,519113.16,171.0
233,Miramar,siborui888888,17,465827.41,519409.69,132.0
234,Miramar,dahaige009,17,0.0,0.0,96.0
235,Miramar,Tianaijiao,17,463192.62,519128.84,162.0
236,Miramar,Sc-mu2578,17,0.0,0.0,178.0
237,Erangel (Remastered),wzt418,16,604073.81,490732.0,115.0
238,Erangel (Remastered),Zodiac__Rat,15,604478.56,491549.09,144.0
239,Erangel (Remastered),001ddddd,15,603614.81,491268.59,139.0
240,Erangel (Remastered),Yingbiwa_Kids,15,603483.44,492006.0,127.0
241,Erangel (Remastered),huya-22686600,16,0.0,0.0,97.0
242,Erangel (Remastered),Yadogpaly,14,566255.0,387905.69,127.0
243,Erangel (Remastered),M4-Barrett,16,440952.62,338530.41,116.0
244,Erangel (Remastered),EyMs_PgOneNb_-,16,441459.12,338551.97,127.0
245,Erangel (Remastered),Tsunamy-1,16,441025.38,338386.19,127.0
246,Erangel (Remastered),BiuBiu2008,16,440884.19,338620.97,127.0
247,Erangel (Remastered),AFTV_AL5OHA,16,424472.91,326678.09,99.0
248,Erangel (Remastered),FABIENJIN,16,423787.88,326919.28,145.0
249,Erangel (Remastered),CSJ-AYCM,15,532747.62,224371.78,149.0
250,Erangel (Remastered),FaZe_LaoWu,15,374407.47,411489.81,162.0
251,Erangel (Remastered),FaZe_Lihan,15,372412.25,412666.81,90.0
252,Erangel (Remastered),Aqiang-yao,15,373462.25,409383.03,162.0
253,Erangel (Remastered),c_desire,15,372864.44,410611.62,160.0
254,Erangel (Remastered),Sc-mu2578,16,389577.28,278541.12,115.0
255,Erangel (Remastered),TAG_ZhangG_80kg,13,374424.62,411934.53,160.0
256,Erangel (Remastered),Szgggggggg,16,426912.91,643120.75,126.0
257,Erangel (Remastered),hoderiee,16,426769.25,643203.19,126.0
258,Erangel (Remastered),qqzcb22,16,426833.38,643129.62,126.0
259,Erangel (Remastered),ThreeHero_ks,16,426416.47,643219.88,126.0
260,Erangel (Remastered),WanShunQiLv,11,422244.0,641798.62,84.0
261,Erangel (Remastered),Feiday_wei,11,450498.12,629565.88,117.0
262,Erangel (Remastered),Evina_Versace,15,441240.88,338285.75,128.0
263,Erangel (Remastered),Aazsl-975,16,431451.44,635450.81,73.0
264,Erangel (Remastered),YOUJINZHENG,16,433361.0,636831.94,82.0
265,Erangel (Remastered),WaNgZiMiNg__,16,431058.81,636434.12,70.0
266,Erangel (Remastered),LLDQS,15,435786.97,337987.0,121.0
267,Erangel (Remastered),dashuleichiji,15,434316.25,338011.47,108.0
268,Erangel (Remastered),Raul_Gonzalez-_-,15,445103.0,329193.56,124.0
269,Erangel (Remastered),mm_sdd39,11,441237.75,333978.0,101.317
270,Erangel (Remastered),mafeifei1hao,16,442884.19,339245.25,96.956
271,Erangel (Remastered),Shadow_lover----,14,391444.69,350648.97,129.835
272,Erangel (Remastered),MaxiaKuchazi,13,441299.53,338284.09,135.641
273,Erangel (Remastered),feige98K_,16,442014.97,334067.53,100.246
274,Erangel (Remastered),AK47_B2020,16,581860.75,483720.0,99.742
275,Erangel (Remastered),cc100086,16,601451.88,478814.72,168.419
276,Erangel (Remastered),Nonokess,4,373002.38,360986.19,169.661
277,Erangel (Remastered),caihuanzhu,16,444913.62,334420.16,93.446
278,Erangel (Remastered),Surprise_Zzz,16,441408.09,334102.0,105.583
279,Erangel (Remastered),chaojidsbwg,17,442924.31,339307.75,86.967
280,Erangel (Remastered),Aiii1229,17,442245.53,340366.91,89.763
281,Miramar,BiliLive15333,16,325416.88,348371.28,96
282,Miramar,WaiOuO,16,325935.41,348645.19,85
283,Miramar,polaris_Wyr,12,158664.78,392643.62,129
284,Erangel (Remastered),chenpi-857,16,431335.0,628553.94,131
285,Erangel (Remastered),Ken-9528,17,373924.47,400344.56,112.0
286,Erangel (Remastered),Ysswa_o,11,373880.47,401030.97,108.0
287,Erangel (Remastered),Amigo_wyp,17,373152.69,400885.44,86.0
288,Erangel (Remastered),4AM_24KK,17,612901.81,605980.5,112.0
289,Erangel (Remastered),nianjin-7471,17,362896.56,409176.31,114.0
290,Erangel (Remastered),FlyinVertigo,17,362968.38,409239.12,85.0
291,Erangel (Remastered),The-Drivexxx,17,361986.38,406653.59,140.0
292,Erangel (Remastered),Ty-lengfeng,17,364225.09,407268.69,114.0
293,Erangel (Remastered),ZKing-_,14,363176.84,409195.19,81.0
294,Erangel (Remastered),QC_Lucky1,14,366086.38,406636.84,160.0
295,Erangel (Remastered),Adengovo,16,371533.19,414170.31,134.0
296,Erangel (Remastered),kiLLCutie_Qm,10,424241.38,325814.44,146.0
297,Erangel (Remastered),PLA-R5,10,424519.31,326857.69,127.0
298,Erangel (Remastered),VNT_Barrier,15,421590.47,324710.78,103.0
299,Erangel (Remastered),SQ_woon1y,15,424998.84,327033.25,91.0
300,Erangel (Remastered),M1ngTianJian,16,594826.69,476713.19,115.0
301,Erangel (Remastered),YanXinGe,16,586904.19,479337.62,115.0
302,Erangel (Remastered),Ineffable-OvO,16,603135.31,474193.88,115.0
303,Erangel (Remastered),On3Tap_G1rL,16,590664.38,479762.53,75.0
304,Erangel (Remastered),Dream010416,15,474832.56,492572.75,118.0
305,Erangel (Remastered),011497ZJ,15,468620.56,492429.38,125.0
306,Erangel (Remastered),xiaodong-xxx,16,613077.88,482059.03,72.0
307,Erangel (Remastered),Ricardo-Gang,13,600537.0,473824.75,153.0
308,Erangel (Remastered),FXSflowe,15,606790.75,481908.03,162.0
309,Erangel (Remastered),T-Salvatore,15,604471.5,480993.81,66.0
310,Erangel (Remastered),Luoye_88,12,609144.75,477826.41,132.0
311,Erangel (Remastered),Huya-17077090,16,437582.91,623336.31,144.0
312,Erangel (Remastered),NGM_DaZh1,16,431186.53,635135.25,66.0
313,Erangel (Remastered),NGM_FuMaYe,16,432465.72,637498.38,75.0
314,Erangel (Remastered),0918R,13,605633.19,614577.62,153.0
315,Erangel (Remastered),VLK-SuiYue_,14,602819.81,614305.5,134.0
316,Erangel (Remastered),Hunting-1992_,15,163809.81,288430.94,161.0
317,Erangel (Remastered),ZGF-1991,15,163747.8,288050.72,161.0
318,Erangel (Remastered),WOW_Sister,11,368892.25,414300.72,162.0
319,Erangel (Remastered),MC-zhuzi,16,162945.78,510476.31,118.0
320,Erangel (Remastered),YLM-Yuderen,16,164480.98,509004.19,118.0
321,Erangel (Remastered),Cnmbd94,16,164503.38,512688.62,118.0
322,Erangel (Remastered),bao__Boos,16,164233.55,512787.38,118.0
323,Miramar,summer-lyc,15,542383.94,149798.41,162.0
324,Miramar,chen19950819,15,438848.38,280744.69,94.0
325,Miramar,GGBond-ZIMO,15,438920.53,278909.97,113.0
326,Miramar,Spirit_B0Y,15,439430.88,280463.22,84.0
327,Miramar,09th-_,16,439605.09,280632.0,137.0
328,Miramar,PCM_dandanZzz,16,440496.31,280964.88,143.0
329,Miramar,iam_X1a0ge,16,437397.31,281110.34,79.0
330,Miramar,wolaigentadui,16,440160.62,280323.75,143.0
331,Miramar,Stimun,16,373850.69,284176.69,97.0
332,Erangel (Remastered),LiangshanCJ,28,462740.25,642799.62,76.994
333,Erangel (Remastered),xyeurgm,24,445202.44,482068.62,172.617
334,Erangel (Remastered),isuga_me,13,617944.12,590169.62,152.838
335,Erangel (Remastered),dslfij2345adsf67,27,530029.88,591566.06,77.275
336,Erangel (Remastered),ILu_vPotato,10,464013.72,650730.12,130.428
337,Erangel (Remastered),Xyy-xiaorourou,26,366039.84,411493.72,127.137
338,Erangel (Remastered),Dnigilh,23,530125.75,591450.12,162.527
339,Erangel (Remastered),pur_amu1,21,380860.53,474468.53,131.83
340,Erangel (Remastered),PITT1_6,7,460391.03,643648.5,102.17
341,Erangel (Remastered),Plz_Standup,25,366630.56,406235.62,109.06
342,Erangel (Remastered),tan_gayooo,5,441912.22,337350.47,137.727
343,Erangel (Remastered),Tearstainssaf,57,449998.53,299727.59,104
344,Erangel (Remastered),zXmF-Bryant24,56,718807.44,446505.69,125
345,Erangel (Remastered),Martinonett,55,446422.03,295447.0,160
346,Erangel (Remastered),51615456465,54,391949.81,284513.09,170
347,Erangel (Remastered),P1n_guagua,59,364129.12,395555.81,90
348,Erangel (Remastered),BooB-001,58,364238.0,395838.62,95
349,Erangel (Remastered),AfreecaTV_9Ming,60,419353.69,324644.72,85
350,Erangel (Remastered),mengbiubiu-,55,423126.56,321996.53,96
351,Erangel (Remastered),J-yilin,53,366854.81,402291.81,98
352,Erangel (Remastered),Meinge,57,422884.44,328014.72,88
353,Erangel (Remastered),Alley_Tz,51,575490.5,344325.75,123
354,Erangel (Remastered),1nSasd,50,442630.47,338007.12,129
355,Erangel (Remastered),1mbackpack,48,408420.91,303753.19,180
356,Erangel (Remastered),DIYtaibao,56,449287.84,299467.28,94
357,Erangel (Remastered),zhangbowei314,59,446080.69,334507.34,79
358,Erangel (Remastered),kerferting,54,419273.88,324343.5,97
359,Erangel (Remastered),An-Hei-Luo-Li,58,420050.19,328277.41,86
360,Erangel (Remastered),iFTY_tcb,52,370748.62,414516.09,99
361,Erangel (Remastered),1ikesingjumprap,49,420251.44,323590.47,154
362,Erangel (Remastered),FTworld,58,365476.88,410708.81,174
363,Erangel (Remastered),DiaojueNimaB,60,222633.31,395922.59,127
364,Erangel (Remastered),RedamancyMing,63,558886.0,501924.97,87
365,Erangel (Remastered),tingo1,62,528186.75,374907.19,94
366,Erangel (Remastered),SkyWalking_,59,274094.69,123721.56,127
367,Erangel (Remastered),ronin---zhang,61,221362.34,186995.23,101
368,Erangel (Remastered),DaYuHalTang,58,532704.38,234262.7,112
369,Erangel (Remastered),Jnqy_Jiang,59,724814.25,433519.19,89
370,Erangel (Remastered),dogdogaaaCG,55,441801.41,338456.28,166
371,Erangel (Remastered),Res1gn,57,536255.94,363496.0,114
372,Erangel (Remastered),AFTV_BBogul,60,423271.56,326745.94,87
373,Erangel (Remastered),Anegues,61,442611.38,337964.31,79
374,Erangel (Remastered),LDKJ-LOULI,56,717703.19,431571.44,132
375,Erangel (Remastered),WWW2281565408,62,418976.44,324023.09,76
376,Erangel (Remastered),slmq,11,442053.81,337596.81,140
377,Erangel (Remastered),Taylor-Swift___,11,442251.91,337926.47,90
378,Erangel (Remastered),8296-_,16,441743.12,337793.81,123
379,Erangel (Remastered),SHEN-js,3,441579.19,335384.19,131
380,Erangel (Remastered),China_hao123,15,155580.34,611249.0,109
381,Erangel (Remastered),swt2015828,15,200654.05,291475.88,105
382,Erangel (Remastered),caouup,14,550305.62,225159.84,113
383,Erangel (Remastered),wsdd-pdx,15,546823.06,226260.05,158
384,Erangel (Remastered),4AM-PAOPAOz,15,550988.0,225284.28,129
385,Erangel (Remastered),cc0324,16,162111.83,289077.81,111
386,Erangel (Remastered),H-0622,16,165603.84,282926.16,85
387,Erangel (Remastered),keiyoyomi,16,166779.84,282553.81,94
388,Erangel (Remastered),Ruan_Baby,17,424362.31,326757.41,96
389,Miramar,UnderdogFVCK,14,374878.81,293949.78,107
390,Miramar,ROMrock,15,374047.44,293998.06,113
391,Miramar,ZC-2021-7-1,45,255676.06,526926.0,125
392,Miramar,xqn-13yang,45,255704.41,526940.94,137
393,Miramar,HuYAtv-86869,49,0.0,0.0,156
394,Miramar,AcBBBBB,50,294623.78,315183.81,86
395,Miramar,DouYuTV_1009527,46,256294.88,527032.12,126
396,Miramar,sph_666,46,250882.23,527834.56,76
397,Miramar,Liu_Sir_18CM,44,442063.88,279895.41,147
398,Miramar,ZZXSAD,44,442148.16,278564.38,151
399,Miramar,XHH609,33,340295.19,492284.59,156
400,Miramar,Farewelltoyou,48,367291.25,421834.84,107
401,Miramar,uhaozunb159,48,366892.25,423161.53,92
402,Miramar,BorneoL-,50,0.0,0.0,121
403,Miramar,24kcc12sqs,42,198892.62,294698.06,179
404,Miramar,VIP-888888888,42,198838.66,294595.62,179
405,Miramar,YYY-shuai,15,371245.0,424206.91,95
406,Miramar,BlueHole_LZ,15,367405.19,424199.69,106
407,Miramar,lafei02,15,367210.38,421904.53,106
408,Miramar,baidu_lei,15,367600.97,421244.12,106
409,Miramar,Ye_ww,9,362798.25,216886.56,178
410,Erangel (Remastered),saoxin520,15,0.0,0.0,165
411,Erangel (Remastered),4am_hunderen,15,441002.19,338482.97,148
412,Erangel (Remastered),QxiaolingxiaQ,9,434484.47,631216.75,113
413,Erangel (Remastered),xianyu180,15,434660.47,631423.69,136
414,Erangel (Remastered),xy_xiaozhi,15,368854.19,399615.72,137
415,Miramar,JAYEEQAQ,12,367557.41,421201.53,93
416,Miramar,ie11_-,12,368446.38,421532.44,112
417,Miramar,IamNotArrogant,12,370958.12,422609.25,98
418,Miramar,yunyan1900,16,475918.62,550889.19,174
419,Miramar,GIGA966,2,156661.06,61196.0,174
420,Miramar,deguoq1egu0,16,436176.47,280073.75,86
421,Miramar,Hzzzzzya,16,438728.38,280529.19,93
422,Miramar,LPB19990223,16,438064.69,280275.53,75
423,Miramar,acvhbjksdchbjkva,7,296798.66,314776.66,84
424,Miramar,xp0530,3,251532.45,116455.54,83
